timestamp,zone_id,temperature,gas_level,vibration,pressure,noise_level,machine_status,risk_label
2026-07-05 18:08:14.664903,Furnace Area,55.07,43.39,7.41,6.3,88.53,Warning,Medium
2026-07-05 18:13:14.664903,Zone-A,48.1,45.87,4.14,5.86,78.66,Running,Low
2026-07-05 18:18:14.664903,Zone-B,41.23,14.24,1.84,5.47,76.89,Running,Low
2026-07-05 18:23:14.664903,Chemical Storage,38.07,51.29,3.55,5.02,72.87,Running,Low
2026-07-05 18:28:14.664903,Furnace Area,50.07,48.61,7.09,7.0,105.96,Warning,Medium
2026-07-05 18:33:14.664903,Chemical Storage,41.3,54.97,2.81,6.58,80.25,Running,Low
2026-07-05 18:38:14.664903,Assembly Point,30.92,14.77,0.5,1.74,59.78,Running,Low
2026-07-05 18:43:14.664903,Zone-B,32.92,24.38,6.1,3.0,58.22,Warning,Low
2026-07-05 18:48:14.664903,Zone-B,38.07,36.9,4.98,4.25,78.41,Warning,Low
2026-07-05 18:53:14.664903,Furnace Area,47.98,38.25,4.21,5.58,87.41,Running,Low
2026-07-05 18:58:14.664903,Furnace Area,47.34,23.6,6.88,5.54,77.22,Running,Low
2026-07-05 19:03:14.664903,Zone-A,34.52,42.06,3.8,4.32,90.54,Running,Medium
2026-07-05 19:08:14.664903,Zone-B,24.6,24.99,3.82,4.57,67.49,Warning,Low
2026-07-05 19:13:14.664903,Chemical Storage,40.26,60.92,2.2,3.89,75.63,Running,Medium
2026-07-05 19:18:14.664903,Assembly Point,37.31,18.38,2.31,4.99,70.71,Running,Low
2026-07-05 19:23:14.664903,Furnace Area,45.77,5.0,7.72,7.99,83.11,Warning,Critical
2026-07-05 19:28:14.664903,Assembly Point,27.82,39.36,2.38,4.4,64.28,Running,Low
2026-07-05 19:33:14.664903,Chemical Storage,40.33,55.55,4.84,4.98,73.96,Running,Low
2026-07-05 19:38:14.664903,Assembly Point,50.14,33.58,1.55,3.06,52.82,Running,Low
2026-07-05 19:43:14.664903,Assembly Point,29.49,24.51,0.5,3.95,72.68,Running,Low
2026-07-05 19:48:14.664903,Furnace Area,55.72,48.16,4.9,6.78,98.01,Running,Medium
2026-07-05 19:53:14.664903,Zone-A,35.82,49.73,2.75,5.04,81.04,Running,Low
2026-07-05 19:58:14.664903,Zone-A,39.8,69.63,1.04,7.18,76.18,Running,Medium
2026-07-05 20:03:14.664903,Furnace Area,56.82,19.26,5.23,5.95,85.5,Running,Medium
2026-07-05 20:08:14.664903,Zone-C,25.91,32.4,2.11,5.27,86.71,Running,Low
2026-07-05 20:13:14.664903,Zone-B,31.63,36.69,3.62,5.61,90.79,Warning,Low
2026-07-05 20:18:14.664903,Chemical Storage,29.06,53.45,5.88,3.98,72.25,Running,Medium
2026-07-05 20:23:14.664903,Furnace Area,62.01,34.15,7.9,7.49,83.53,Stopped,Medium
2026-07-05 20:28:14.664903,Zone-A,35.19,33.28,2.97,5.56,80.33,Running,Low
2026-07-05 20:33:14.664903,Chemical Storage,41.3,89.58,4.47,3.15,80.6,Running,High
2026-07-05 20:38:14.664903,Assembly Point,29.22,25.58,2.6,1.75,69.4,Running,Low
2026-07-05 20:43:14.664903,Zone-A,26.8,74.34,2.44,6.63,77.52,Running,High
2026-07-05 20:48:14.664903,Zone-C,39.15,21.37,4.84,5.49,86.04,Running,Low
2026-07-05 20:53:14.664903,Zone-C,28.43,48.07,4.8,6.16,84.99,Running,Low
2026-07-05 20:58:14.664903,Zone-B,23.62,6.9,5.06,3.46,67.4,Warning,Low
2026-07-05 21:03:14.664903,Chemical Storage,35.09,46.62,2.52,5.28,73.6,Running,Low
2026-07-05 21:08:14.664903,Zone-B,38.22,54.24,2.74,6.62,81.14,Warning,Low
2026-07-05 21:13:14.664903,Furnace Area,46.11,45.34,4.9,4.11,86.4,Running,High
2026-07-05 21:18:14.664903,Zone-B,30.06,36.8,4.23,5.49,66.74,Warning,Low
2026-07-05 21:23:14.664903,Chemical Storage,35.69,54.77,0.73,3.85,73.18,Running,Low
2026-07-05 21:28:14.664903,Assembly Point,24.14,28.24,2.22,2.96,72.0,Running,Low
2026-07-05 21:33:14.664903,Zone-C,31.89,53.17,4.28,,65.28,Running,Low
2026-07-05 21:38:14.664903,Zone-B,32.87,43.57,5.09,3.86,71.32,Stopped,Low
2026-07-05 21:43:14.664903,Furnace Area,53.89,27.16,9.1,6.62,87.5,Warning,High
2026-07-05 21:48:14.664903,Chemical Storage,32.72,59.3,4.0,3.83,65.27,Running,Medium
2026-07-05 21:53:14.664903,Chemical Storage,37.16,61.84,3.07,5.69,67.81,Running,Low
2026-07-05 21:58:14.664903,Zone-C,31.24,60.33,4.38,6.4,83.06,Running,Low
2026-07-05 22:03:14.664903,Chemical Storage,38.27,,2.99,7.29,,Running,High
2026-07-05 22:08:14.664903,Zone-A,37.99,67.68,7.77,6.0,68.48,Stopped,Medium
2026-07-05 22:13:14.664903,Chemical Storage,34.02,50.81,3.77,4.73,71.36,Running,Low
2026-07-05 22:18:14.664903,Assembly Point,26.79,5.12,1.18,4.16,68.88,Running,Low
2026-07-05 22:23:14.664903,Assembly Point,28.36,20.23,1.46,1.35,56.48,Running,Low
2026-07-05 22:28:14.664903,Furnace Area,51.56,33.56,3.38,6.52,89.25,Running,High
2026-07-05 22:33:14.664903,Furnace Area,48.29,42.95,4.43,5.05,91.0,Running,Medium
2026-07-05 22:38:14.664903,Zone-C,43.96,44.72,4.25,4.63,70.1,Running,Low
2026-07-05 22:43:14.664903,Zone-C,32.39,44.82,5.71,6.9,85.0,Running,Low
2026-07-05 22:48:14.664903,Zone-C,30.85,36.63,2.98,5.75,95.38,Running,Low
2026-07-05 22:53:14.664903,Chemical Storage,40.9,49.26,4.56,3.44,82.39,Running,Low
2026-07-05 22:58:14.664903,Furnace Area,47.96,14.39,4.19,6.72,93.37,Running,High
2026-07-05 23:03:14.664903,Furnace Area,58.19,27.86,,4.53,97.25,Running,Critical
2026-07-05 23:08:14.664903,Chemical Storage,43.1,74.02,2.02,4.79,71.72,Running,High
2026-07-05 23:13:14.664903,Zone-C,39.35,53.35,4.9,6.85,88.66,Running,Low
2026-07-05 23:18:14.664903,Zone-A,35.38,52.39,3.05,5.68,78.47,Running,Low
2026-07-05 23:23:14.664903,Assembly Point,44.53,47.47,1.2,2.83,61.06,Running,Low
2026-07-05 23:28:14.664903,Assembly Point,30.97,32.32,2.45,3.34,54.26,Running,Low
2026-07-05 23:33:14.664903,Furnace Area,49.11,22.41,6.39,6.35,86.34,Running,High
2026-07-05 23:38:14.664903,Chemical Storage,40.02,61.06,0.5,4.96,74.31,Running,Medium
2026-07-05 23:43:14.664903,Chemical Storage,40.57,63.24,4.05,3.98,72.82,Running,Medium
2026-07-05 23:48:14.664903,Chemical Storage,40.64,51.73,4.36,4.07,90.92,Running,Low
2026-07-05 23:53:14.664903,Chemical Storage,42.73,53.19,,4.82,67.0,Running,Low
2026-07-05 23:58:14.664903,Chemical Storage,38.4,73.96,2.84,6.0,72.82,Running,High
2026-07-06 00:03:14.664903,Furnace Area,36.68,28.16,5.02,7.36,84.3,Running,Low
2026-07-06 00:08:14.664903,Furnace Area,41.54,26.33,4.98,6.95,92.73,Running,Medium
2026-07-06 00:13:14.664903,Zone-C,39.19,39.19,2.06,3.97,85.06,Running,Low
2026-07-06 00:18:14.664903,Assembly Point,26.31,20.0,1.69,2.77,49.32,Running,Low
2026-07-06 00:23:14.664903,Zone-A,47.18,43.53,3.82,9.55,74.18,Running,Medium
2026-07-06 00:28:14.664903,Zone-A,35.02,49.92,2.92,5.62,76.76,Running,Low
2026-07-06 00:33:14.664903,Zone-C,32.97,41.47,3.32,4.84,83.1,Running,Low
2026-07-06 00:38:14.664903,Chemical Storage,40.99,86.24,2.59,2.97,70.35,Running,High
2026-07-06 00:43:14.664903,Zone-B,32.83,42.87,3.33,5.96,72.82,Warning,Low
2026-07-06 00:48:14.664903,Chemical Storage,54.28,96.99,3.76,3.68,75.2,Running,Critical
2026-07-06 00:53:14.664903,Chemical Storage,35.35,71.02,3.33,5.5,75.48,Running,High
2026-07-06 00:58:14.664903,Zone-C,29.73,35.91,3.37,6.59,84.0,Running,Low
2026-07-06 01:03:14.664903,Furnace Area,58.37,41.0,6.51,6.01,98.56,Running,Medium
2026-07-06 01:08:14.664903,Zone-B,30.78,32.01,6.63,4.66,71.96,Warning,Low
2026-07-06 01:13:14.664903,Zone-B,36.82,22.92,5.23,4.51,84.17,Warning,Low
2026-07-06 01:18:14.664903,Chemical Storage,41.94,73.64,,4.3,80.04,Running,High
2026-07-06 01:23:14.664903,Zone-A,34.2,86.38,9.51,5.3,81.17,Warning,Critical
2026-07-06 01:28:14.664903,Zone-B,37.15,22.2,2.26,3.79,93.86,Stopped,High
2026-07-06 01:33:14.664903,Zone-B,29.62,44.66,4.09,5.6,72.02,Stopped,Low
2026-07-06 01:38:14.664903,Zone-A,31.32,65.22,3.99,5.4,81.87,Running,High
2026-07-06 01:43:14.664903,Chemical Storage,33.12,65.56,3.7,4.69,76.85,Running,Medium
2026-07-06 01:48:14.664903,Zone-B,33.52,40.42,2.68,4.32,65.89,Warning,Medium
2026-07-06 01:53:14.664903,Zone-C,32.49,29.2,4.22,5.0,80.45,Running,Low
2026-07-06 01:58:14.664903,Furnace Area,50.19,41.14,5.32,5.67,77.1,Running,Low
2026-07-06 02:03:14.664903,Zone-A,36.14,54.21,2.04,4.65,84.76,Running,Medium
2026-07-06 02:08:14.664903,Chemical Storage,39.02,47.93,2.17,5.97,81.36,Running,Low
2026-07-06 02:13:14.664903,Zone-C,38.42,32.97,7.48,5.17,82.17,Stopped,Medium
2026-07-06 02:18:14.664903,Chemical Storage,44.26,44.89,1.2,3.75,94.63,Running,Medium
2026-07-06 02:23:14.664903,Chemical Storage,54.25,60.73,2.03,4.48,74.9,Running,Critical
2026-07-06 02:28:14.664903,Zone-B,47.25,23.03,6.13,5.55,66.11,Warning,Medium
2026-07-06 02:33:14.664903,Zone-C,37.42,45.89,3.87,4.9,75.67,Running,Low
2026-07-06 02:38:14.664903,Zone-B,31.01,50.97,2.07,5.41,80.34,Warning,Medium
2026-07-06 02:43:14.664903,Chemical Storage,42.34,46.89,2.73,7.04,82.86,Running,Low
2026-07-06 02:48:14.664903,Assembly Point,,32.22,0.5,3.36,50.4,Running,Low
2026-07-06 02:53:14.664903,Zone-B,39.8,43.54,2.37,4.39,77.66,Warning,Medium
2026-07-06 02:58:14.664903,Furnace Area,55.58,18.05,4.96,5.69,110.11,Running,Medium
2026-07-06 03:03:14.664903,Zone-B,36.84,45.02,5.98,5.17,64.84,Warning,Low
2026-07-06 03:08:14.664903,Zone-B,35.73,34.15,3.92,5.74,54.61,Running,Low
2026-07-06 03:13:14.664903,Zone-A,37.19,41.39,5.13,5.41,74.6,Running,Low
2026-07-06 03:18:14.664903,Chemical Storage,34.51,62.72,4.74,5.85,79.97,Running,Medium
2026-07-06 03:23:14.664903,Assembly Point,27.23,21.75,3.32,2.56,77.28,Running,Low
2026-07-06 03:28:14.664903,Furnace Area,49.87,17.41,4.75,6.8,98.09,Running,Medium
2026-07-06 03:33:14.664903,Furnace Area,48.43,29.29,7.36,4.71,98.8,Stopped,Critical
2026-07-06 03:38:14.664903,Zone-B,30.56,27.69,0.5,5.15,80.46,Warning,Low
2026-07-06 03:43:14.664903,Chemical Storage,,47.76,2.2,4.83,80.88,Running,Low
2026-07-06 03:48:14.664903,Zone-A,30.78,45.43,5.91,4.24,84.2,Running,Low
2026-07-06 03:53:14.664903,Zone-C,30.5,46.9,4.42,6.19,96.52,Running,Low
2026-07-06 03:58:14.664903,Zone-B,33.33,37.9,4.52,4.6,72.14,Stopped,Low
2026-07-06 04:03:14.664903,Zone-B,49.74,32.33,3.54,4.25,66.03,Stopped,Low
2026-07-06 04:08:14.664903,Chemical Storage,25.07,77.32,3.3,5.07,73.05,Running,High
2026-07-06 04:13:14.664903,Zone-A,38.01,57.82,5.05,7.21,72.14,Running,Medium
2026-07-06 04:18:14.664903,Furnace Area,45.1,20.58,6.07,6.9,96.93,Running,High
2026-07-06 04:23:14.664903,Chemical Storage,38.21,58.21,1.82,4.06,80.67,Running,Medium
2026-07-06 04:28:14.664903,Zone-A,35.84,62.46,0.5,4.91,82.73,Running,Low
2026-07-06 04:33:14.664903,Zone-C,28.3,52.84,3.52,4.38,73.56,Running,Low
2026-07-06 04:38:14.664903,Zone-A,39.79,57.13,6.81,4.5,80.18,Running,Medium
2026-07-06 04:43:14.664903,Chemical Storage,37.97,64.24,5.76,5.84,73.79,Running,Medium
2026-07-06 04:48:14.664903,Chemical Storage,48.74,77.25,2.9,7.18,80.43,Running,Critical
2026-07-06 04:53:14.664903,Zone-C,35.99,50.05,2.36,4.69,92.42,Running,Low
2026-07-06 04:58:14.664903,Zone-A,47.09,51.93,4.11,4.29,73.94,Running,Low
2026-07-06 05:03:14.664903,Furnace Area,38.71,40.97,5.97,3.97,86.67,Running,Medium
2026-07-06 05:08:14.664903,Assembly Point,26.01,20.99,0.5,4.04,61.96,Running,Low
2026-07-06 05:13:14.664903,Zone-B,32.3,20.27,3.38,3.38,69.71,Warning,Low
2026-07-06 05:18:14.664903,Assembly Point,34.43,45.8,1.43,3.52,63.15,Running,Low
2026-07-06 05:23:14.664903,Furnace Area,49.42,32.26,9.7,6.06,94.48,Warning,Medium
2026-07-06 05:28:14.664903,Chemical Storage,32.37,39.41,4.55,4.3,69.52,Running,Low
2026-07-06 05:33:14.664903,Assembly Point,39.19,53.69,4.66,3.56,79.4,Running,Low
2026-07-06 05:38:14.664903,Zone-A,43.89,58.47,4.26,7.52,74.51,Running,Low
2026-07-06 05:43:14.664903,Zone-C,42.76,57.41,3.37,3.15,80.56,Running,Low
2026-07-06 05:48:14.664903,Assembly Point,25.73,5.0,3.76,2.82,74.89,Running,Low
2026-07-06 05:53:14.664903,Zone-A,38.55,40.31,6.02,5.34,72.31,Running,Medium
2026-07-06 05:58:14.664903,Zone-A,,34.18,3.68,6.71,77.37,Running,Low
2026-07-06 06:03:14.664903,Zone-B,29.59,23.08,1.81,5.17,80.31,Warning,Low
2026-07-06 06:08:14.664903,Assembly Point,36.47,23.69,1.58,1.0,59.28,Running,Low
2026-07-06 06:13:14.664903,Zone-A,36.48,32.14,3.87,3.78,70.69,Running,Medium
2026-07-06 06:18:14.664903,Zone-C,41.0,32.97,5.59,5.55,83.65,Running,Low
2026-07-06 06:23:14.664903,Zone-B,35.2,43.88,1.94,4.61,86.68,Running,Low
2026-07-06 06:28:14.664903,Zone-C,39.84,33.99,3.96,6.32,90.67,Running,Low
2026-07-06 06:33:14.664903,Assembly Point,26.01,18.51,0.5,4.16,66.21,Running,Low
2026-07-06 06:38:14.664903,Zone-B,36.4,58.05,3.13,4.34,65.45,Warning,Low
2026-07-06 06:43:14.664903,Assembly Point,23.49,26.44,1.23,1.44,55.38,Running,Low
2026-07-06 06:48:14.664903,Zone-B,36.94,44.05,3.72,4.77,87.06,Running,Low
2026-07-06 06:53:14.664903,Chemical Storage,39.83,53.21,2.73,2.92,73.29,Running,Low
2026-07-06 06:58:14.664903,Zone-A,36.53,56.98,3.93,4.41,78.17,Running,Medium
2026-07-06 07:03:14.664903,Zone-B,28.81,46.14,2.39,3.98,74.21,Warning,Low
2026-07-06 07:08:14.664903,Zone-C,31.39,41.26,5.61,2.97,86.31,Running,Low
2026-07-06 07:13:14.664903,Zone-B,29.59,30.63,3.74,4.26,86.61,Warning,Low
2026-07-06 07:18:14.664903,Zone-B,32.17,49.28,4.6,3.64,70.09,Warning,Low
2026-07-06 07:23:14.664903,Zone-A,34.5,36.09,7.1,6.68,78.29,Running,Medium
2026-07-06 07:28:14.664903,Furnace Area,52.91,26.78,7.01,6.87,87.57,Running,High
2026-07-06 07:33:14.664903,Zone-B,39.05,31.05,2.52,4.25,78.2,Stopped,Low
2026-07-06 07:38:14.664903,Furnace Area,48.74,20.48,5.9,5.41,99.17,Running,Critical
2026-07-06 07:43:14.664903,Chemical Storage,33.98,86.87,2.27,4.29,80.95,Running,High
2026-07-06 07:48:14.664903,Chemical Storage,47.98,91.71,2.8,7.4,81.68,Running,High
2026-07-06 07:53:14.664903,Chemical Storage,40.29,65.38,2.34,5.05,73.13,Running,Medium
2026-07-06 07:58:14.664903,Zone-A,,,3.43,4.9,74.36,Running,High
2026-07-06 08:03:14.664903,Zone-C,30.66,41.85,3.16,4.96,71.52,Running,Low
2026-07-06 08:08:14.664903,Assembly Point,31.19,41.78,4.64,3.04,59.17,Running,Low
2026-07-06 08:13:14.664903,Zone-A,41.68,49.79,6.28,5.01,81.03,Running,Low
2026-07-06 08:18:14.664903,Zone-A,29.49,88.33,1.25,5.35,75.68,Running,High
2026-07-06 08:23:14.664903,Assembly Point,25.51,20.55,0.78,2.46,74.47,Running,Low
2026-07-06 08:28:14.664903,Furnace Area,44.56,14.53,4.78,6.62,78.4,Running,Low
2026-07-06 08:33:14.664903,Zone-C,30.1,44.81,6.61,4.59,87.04,Running,Low
2026-07-06 08:38:14.664903,Chemical Storage,42.36,47.88,1.42,5.46,87.16,Running,Low
2026-07-06 08:43:14.664903,Assembly Point,27.92,31.76,3.4,3.73,60.95,Running,Low
2026-07-06 08:48:14.664903,Zone-A,32.97,35.7,2.07,8.03,87.95,Running,Low
2026-07-06 08:53:14.664903,Zone-C,36.67,45.69,3.14,4.99,81.7,Running,Low
2026-07-06 08:58:14.664903,Chemical Storage,37.02,105.88,2.06,5.81,61.58,Running,High
2026-07-06 09:03:14.664903,Chemical Storage,37.65,62.88,3.05,4.89,67.31,Running,Medium
2026-07-06 09:08:14.664903,Chemical Storage,34.01,56.76,1.01,5.86,66.76,Running,Medium
2026-07-06 09:13:14.664903,Furnace Area,54.07,28.12,4.83,7.6,87.52,Running,Low
2026-07-06 09:18:14.664903,Zone-B,25.6,5.0,4.39,3.96,81.05,Running,Medium
2026-07-06 09:23:14.664903,Zone-B,36.04,30.08,1.71,3.75,62.87,Stopped,Low
2026-07-06 09:28:14.664903,Zone-A,35.83,42.82,2.37,3.68,95.74,Running,Low
2026-07-06 09:33:14.664903,Furnace Area,54.82,24.15,5.72,6.15,100.91,Running,Critical
2026-07-06 09:38:14.664903,Zone-A,37.76,54.65,2.09,5.69,87.42,Running,Low
2026-07-06 09:43:14.664903,Zone-B,38.8,30.75,,5.68,79.04,Warning,Low
2026-07-06 09:48:14.664903,Furnace Area,54.98,27.01,7.87,7.58,74.11,Warning,High
2026-07-06 09:53:14.664903,Zone-C,32.38,25.47,3.02,6.59,69.72,Running,Low
2026-07-06 09:58:14.664903,Zone-C,33.59,41.57,1.32,4.69,92.8,Running,Medium
2026-07-06 10:03:14.664903,Assembly Point,42.88,5.0,0.5,4.63,61.18,Running,Low
2026-07-06 10:08:14.664903,Assembly Point,30.73,35.29,2.43,2.36,63.07,Running,Low
2026-07-06 10:13:14.664903,Zone-B,25.46,17.76,4.07,5.5,68.55,Running,Low
2026-07-06 10:18:14.664903,Chemical Storage,44.29,77.25,3.47,4.82,,Running,High
2026-07-06 10:23:14.664903,Zone-A,34.2,60.3,1.57,3.66,83.81,Running,Low
2026-07-06 10:28:14.664903,Zone-A,35.69,42.55,2.98,5.89,68.67,Running,Low
2026-07-06 10:33:14.664903,Furnace Area,49.19,7.21,4.87,6.02,91.79,Running,Critical
2026-07-06 10:38:14.664903,Zone-A,38.31,60.26,3.14,9.22,85.83,Running,Medium
2026-07-06 10:43:14.664903,Zone-A,38.23,71.32,3.86,4.64,72.63,Running,High
2026-07-06 10:48:14.664903,Assembly Point,37.36,19.65,0.5,3.71,65.88,Running,Low
2026-07-06 10:53:14.664903,Chemical Storage,36.78,65.61,7.38,5.36,66.91,Running,Medium
2026-07-06 10:58:14.664903,Zone-C,33.36,26.87,4.48,5.64,80.82,Running,Low
2026-07-06 11:03:14.664903,Zone-A,34.36,54.65,5.38,6.3,77.05,Running,Medium
2026-07-06 11:08:14.664903,Assembly Point,34.34,,1.53,3.42,74.71,Running,Low
2026-07-06 11:13:14.664903,Zone-C,33.57,53.77,4.78,5.43,96.65,Running,Low
2026-07-06 11:18:14.664903,Zone-A,40.2,41.55,4.17,6.15,79.71,Running,Low
2026-07-06 11:23:14.664903,Furnace Area,52.99,25.25,5.13,6.02,96.29,Running,High
2026-07-06 11:28:14.664903,Furnace Area,,31.3,5.01,6.79,82.5,Running,High
2026-07-06 11:33:14.664903,Chemical Storage,33.35,59.22,3.2,5.14,64.04,Running,Low
2026-07-06 11:38:14.664903,Chemical Storage,30.0,,1.52,8.21,,Running,Low
2026-07-06 11:43:14.664903,Zone-A,48.17,27.23,2.54,8.41,86.8,Running,Medium
2026-07-06 11:48:14.664903,Zone-B,36.43,34.92,2.11,4.22,87.76,Stopped,Low
2026-07-06 11:53:14.664903,Zone-B,49.84,29.57,3.7,6.96,70.49,Warning,Low
2026-07-06 11:58:14.664903,Chemical Storage,29.75,40.34,2.26,5.35,82.15,Running,Medium
2026-07-06 12:03:14.664903,Chemical Storage,36.41,89.77,3.51,6.75,78.13,Running,High
2026-07-06 12:08:14.664903,Furnace Area,66.54,38.62,9.77,5.49,78.43,Warning,High
2026-07-06 12:13:14.664903,Zone-A,39.47,53.32,2.94,5.09,79.39,Running,Low
2026-07-06 12:18:14.664903,Zone-A,35.8,45.78,5.13,7.33,85.48,Running,Low
2026-07-06 12:23:14.664903,Chemical Storage,35.5,46.71,1.17,6.94,72.84,Running,Low
2026-07-06 12:28:14.664903,Furnace Area,52.71,43.5,7.45,6.14,78.51,Running,Medium
2026-07-06 12:33:14.664903,Zone-B,45.82,29.31,7.23,5.43,76.69,Warning,Critical
2026-07-06 12:38:14.664903,Zone-C,44.97,45.64,3.87,5.43,84.78,Running,Low
2026-07-06 12:43:14.664903,Zone-A,34.75,,3.45,5.85,80.37,Running,Low
2026-07-06 12:48:14.664903,Chemical Storage,20.98,72.91,3.9,5.36,82.5,Running,High
2026-07-06 12:53:14.664903,Furnace Area,41.2,36.19,6.71,5.43,91.09,Running,Medium
2026-07-06 12:58:14.664903,Chemical Storage,35.43,51.04,5.02,3.66,75.03,Running,Low
2026-07-06 13:03:14.664903,Chemical Storage,38.24,40.81,4.42,,,Running,Low
2026-07-06 13:08:14.664903,Zone-B,31.98,38.34,2.63,3.94,82.16,Warning,Low
2026-07-06 13:13:14.664903,Zone-B,34.46,36.94,4.93,6.0,75.94,Warning,Low
2026-07-06 13:18:14.664903,Zone-C,36.22,39.13,3.9,6.57,72.07,Running,Low
2026-07-06 13:23:14.664903,Zone-B,45.08,45.52,5.24,4.37,70.54,Warning,Low
2026-07-06 13:28:14.664903,Chemical Storage,30.44,82.21,2.77,4.32,72.06,Running,High
2026-07-06 13:33:14.664903,Furnace Area,52.99,32.04,4.45,6.42,81.34,Running,Low
2026-07-06 13:38:14.664903,Assembly Point,27.95,54.16,0.95,2.62,72.96,Running,Low
2026-07-06 13:43:14.664903,Zone-C,28.59,17.54,3.73,4.12,86.98,Running,Low
2026-07-06 13:48:14.664903,Zone-C,35.12,31.28,1.74,6.31,72.91,Running,Low
2026-07-06 13:53:14.664903,Furnace Area,52.05,67.9,10.6,6.91,99.07,Running,Critical
2026-07-06 13:58:14.664903,Assembly Point,26.39,19.61,1.34,1.75,60.42,Running,Low
2026-07-06 14:03:14.664903,Zone-A,39.58,43.55,1.24,5.07,85.29,Running,Low
2026-07-06 14:08:14.664903,Chemical Storage,47.14,58.24,7.07,4.69,93.31,Stopped,Critical
2026-07-06 14:13:14.664903,Zone-B,34.02,63.05,1.27,3.7,80.31,Stopped,Low
2026-07-06 14:18:14.664903,Chemical Storage,34.79,66.53,3.41,4.54,69.85,Running,Low
2026-07-06 14:23:14.664903,Zone-B,38.99,15.92,5.64,4.13,78.86,Stopped,Low
2026-07-06 14:28:14.664903,Assembly Point,29.08,5.16,0.94,3.14,68.68,Running,Low
2026-07-06 14:33:14.664903,Assembly Point,27.05,16.46,0.56,2.65,73.92,Running,Low
2026-07-06 14:38:14.664903,Furnace Area,54.22,37.0,7.47,6.48,83.8,Running,Medium
2026-07-06 14:43:14.664903,Furnace Area,,28.69,5.72,5.76,,Running,Medium
2026-07-06 14:48:14.664903,Zone-C,34.92,100.84,,6.16,76.45,Running,Low
2026-07-06 14:53:14.664903,Zone-C,56.17,54.5,3.3,6.92,92.41,Running,Medium
2026-07-06 14:58:14.664903,Furnace Area,46.53,24.33,7.55,6.78,73.65,Stopped,Critical
2026-07-06 15:03:14.664903,Chemical Storage,43.5,79.92,6.85,4.92,82.62,Running,High
2026-07-06 15:08:14.664903,Zone-A,33.25,32.83,3.94,4.71,78.21,Running,Low
2026-07-06 15:13:14.664903,Zone-B,36.93,26.83,1.63,6.51,63.92,Warning,Low
2026-07-06 15:18:14.664903,Chemical Storage,45.19,55.72,2.83,4.12,76.89,Running,Medium
2026-07-06 15:23:14.664903,Zone-C,37.82,34.8,5.1,5.35,72.42,Running,Low
2026-07-06 15:28:14.664903,Assembly Point,27.99,17.6,4.83,2.97,58.51,Running,Low
2026-07-06 15:33:14.664903,Furnace Area,46.66,30.6,4.06,4.28,102.97,Running,Low
2026-07-06 15:38:14.664903,Zone-A,32.09,55.77,2.86,2.41,74.03,Running,Low
2026-07-06 15:43:14.664903,Zone-A,35.0,37.26,2.61,4.9,66.48,Running,Low
2026-07-06 15:48:14.664903,Assembly Point,31.57,30.55,1.19,2.31,51.42,Running,Low
2026-07-06 15:53:14.664903,Zone-A,43.21,45.65,2.04,4.32,72.06,Running,Low
2026-07-06 15:58:14.664903,Zone-C,58.72,37.93,4.22,4.7,70.03,Running,Low
2026-07-06 16:03:14.664903,Zone-A,39.76,66.56,3.52,4.07,82.78,Running,Low
2026-07-06 16:08:14.664903,Zone-C,31.34,50.51,3.02,8.52,91.97,Running,Low
2026-07-06 16:13:14.664903,Assembly Point,32.31,5.0,0.86,4.54,60.07,Running,Low
2026-07-06 16:18:14.664903,Zone-C,36.22,39.17,3.88,6.53,84.06,Running,Low
2026-07-06 16:23:14.664903,Assembly Point,33.45,27.46,2.82,3.28,71.21,Running,Low
2026-07-06 16:28:14.664903,Zone-B,41.76,31.5,2.58,2.93,79.83,Warning,Low
2026-07-06 16:33:14.664903,Chemical Storage,35.42,52.65,2.66,4.96,84.23,Running,Low
2026-07-06 16:38:14.664903,Zone-C,40.36,50.25,4.59,9.19,72.84,Running,Low
2026-07-06 16:43:14.664903,Zone-B,31.49,43.23,1.66,5.3,70.89,Warning,Low
2026-07-06 16:48:14.664903,Zone-B,41.41,26.45,2.9,3.72,69.95,Running,Low
2026-07-06 16:53:14.664903,Assembly Point,33.13,28.24,0.6,4.01,65.79,Running,Low
2026-07-06 16:58:14.664903,Zone-B,33.77,37.22,3.12,5.2,79.86,Warning,Low
2026-07-06 17:03:14.664903,Chemical Storage,39.58,54.78,5.97,5.09,62.32,Running,Low
2026-07-06 17:08:14.664903,Zone-A,27.15,41.97,1.98,5.95,77.75,Running,Low
2026-07-06 17:13:14.664903,Zone-A,38.29,42.17,2.01,4.36,72.0,Running,Low
2026-07-06 17:18:14.664903,Furnace Area,48.76,25.0,6.74,6.23,91.75,Running,Medium
2026-07-06 17:23:14.664903,Furnace Area,58.24,37.33,6.43,5.57,81.97,Running,High
2026-07-06 17:28:14.664903,Zone-A,,62.68,3.65,5.81,72.54,Running,Medium
2026-07-06 17:33:14.664903,Zone-C,33.3,39.74,4.15,5.98,90.18,Running,Low
2026-07-06 17:38:14.664903,Furnace Area,40.45,31.71,8.33,5.96,89.26,Warning,Medium
2026-07-06 17:43:14.664903,Zone-B,34.81,49.86,2.86,3.68,74.17,Warning,Low
2026-07-06 17:48:14.664903,Zone-A,32.45,42.43,3.51,7.96,79.92,Running,Low
